gen1	gen2	phenotype	pvalue
SRP	PSP	weight	0.11457638249547863
SRP	PSR	weight	0.2844234063605362
SRP	PSS	weight	0.9963125157606821
SRP	R	weight	0.42910363535008933
SRP	RP	weight	0.619348697058973
SRP	RPP	weight	0.5315663638510977
SRP	RPR	weight	0.6345463498797496
SRP	RPS	weight	0.20564694028780384
SRP	RR	weight	0.7993652506940804
SRP	RRP	weight	0.5736593959442363
SRP	RRR	weight	0.050639473178597405
SRP	RRS	weight	0.09653418625496302
SRP	RS	weight	0.6054131997147604
SRP	RSP	weight	0.33498258912456436
SRP	RSR	weight	0.5974007414824254
SRP	RSS	weight	0.4941075755416321
SRP	S	weight	0.8762093709019643
SRP	SP	weight	0.3905596649647197
SRP	SPP	weight	0.9104605750538295
SRP	SPR	weight	0.4893412884343169
SRP	SPS	weight	0.26275472685531975
SRP	SR	weight	0.5369279749526683
SRP	SRP	weight	0.48787070273126887
SRP	SRR	weight	0.9298658889520258
SRP	SRS	weight	0.7045160372871095
SRP	SS	weight	0.35582682428990775
SRP	SSP	weight	0.657572636928374
SRP	SSR	weight	0.09340524281614804
SRP	SSS	weight	0.9643377383248805
SRR	P	weight	0.662285228096952
SRR	PP	weight	0.767813260078209
SRR	PPP	weight	0.5602253991608881
SRR	PPR	weight	0.5823181071249852
SRR	PPS	weight	0.9748641217622425
SRR	PR	weight	0.3895230708883156
SRR	PRP	weight	0.5291860983365743
SRR	PRR	weight	0.39796586269058876
SRR	PRS	weight	0.9587340821329928
SRR	PS	weight	0.8268073877772902
SRR	PSP	weight	0.05520677242910321
SRR	PSR	weight	0.43122814533194576
SRR	PSS	weight	0.3802877243351176
SRR	R	weight	0.34344426121079485
SRR	RP	weight	0.08544186916353336
SRR	RPP	weight	0.9249887524454113
SRR	RPR	weight	0.10512741943219173
SRR	RPS	weight	0.17835093687511816
SRR	RR	weight	0.010520910609879475
SRR	RRP	weight	0.8170443988663664
SRR	RRR	weight	0.7017504631808756
SRR	RRS	weight	0.08291880506872962
SRR	RS	weight	0.714648541681826
SRR	RSP	weight	0.19350936961735343
SRR	RSR	weight	0.21337509806651245
SRR	RSS	weight	0.24648344316077397
SRR	S	weight	0.6885630282667137
SRR	SP	weight	0.12767759467590367
SRR	SPP	weight	0.043803899684353054
SRR	SPR	weight	0.6612617691340709
SRR	SPS	weight	0.39684254535430386
SRR	SR	weight	0.12024237501278234
SRR	SRP	weight	0.6191468358974154
SRR	SRR	weight	0.8680833868786326
SRR	SRS	weight	0.5940317417286756
SRR	SS	weight	0.010029172325598412
SRR	SSP	weight	0.5654242648359225
SRR	SSR	weight	0.04761263234206503
SRR	SSS	weight	0.9962554214061765
SRS	P	weight	0.693937252207407
SRS	PP	weight	0.5699278229922439
SRS	PPP	weight	0.053241239196000545
SRS	PPR	weight	0.9521235717497535
SRS	PPS	weight	0.7314105835364813
SRS	PR	weight	0.6649004129725928
SRS	PRP	weight	0.0919184274715873
SRS	PRR	weight	0.5634507408081839
SRS	PRS	weight	0.6724404719003345
SRS	PS	weight	0.929855595505022
SRS	PSP	weight	0.233429878994326
SRS	PSR	weight	0.9560388170961314
SRS	PSS	weight	0.10827788918095249
SRS	R	weight	0.8817792009594724
SRS	RP	weight	0.31188323527650663
SRS	RPP	weight	0.24202186256119962
SRS	RPR	weight	0.7713721234678969
SRS	RPS	weight	0.18120507839493016
SRS	RR	weight	0.2955493732598429
SRS	RRP	weight	0.7448419213167854
SRS	RRR	weight	0.04242668821272144
SRS	RRS	weight	0.8233961850643031
SRS	RS	weight	0.3897614696926802
SRS	RSP	weight	0.025479920183171578
SRS	RSR	weight	0.40865939059584055
SRS	RSS	weight	0.7711966627241359
SRS	S	weight	0.06355266275814697
SRS	SP	weight	0.08363422347440719
SRS	SPP	weight	0.6497331026488081
SRS	SPR	weight	0.44816496026590946
SRS	SPS	weight	0.16496678977023937
SRS	SR	weight	0.5749707379587382
SRS	SRP	weight	0.39109675067732563
SRS	SRR	weight	0.6578435732201382
SRS	SRS	weight	0.2804778893275396
SRS	SS	weight	0.45528698667698553
SRS	SSP	weight	0.9003879943206047
SRS	SSR	weight	0.2890176314108579
SRS	SSS	weight	0.8533914166311277
SS	P	weight	0.3271874052507079
SS	PP	weight	0.4861110044715007
SS	PPP	weight	0.1689292810278753
SS	PPR	weight	0.04941164150380284
SS	PPS	weight	0.6910384181348486
SS	PR	weight	0.15716071364775153
SS	PRP	weight	0.6817851110543429
SS	PRR	weight	0.48957649197669795
SS	PRS	weight	0.2746547765415651
SS	PS	weight	0.5070629104074981
SS	PSP	weight	0.6390460949095029
SS	PSR	weight	0.26494395422546624
SS	PSS	weight	0.7984140171862775
SS	R	weight	0.06677929290679174
SS	RP	weight	0.033504991762267844
SS	RPP	weight	0.31866591071255423
SS	RPR	weight	0.5793986399748693
SS	RPS	weight	0.3753460437667546
SS	RR	weight	0.6154096767084886
SS	RRP	weight	0.7787279274655959
SS	RRR	weight	0.33975227961506815
SS	RRS	weight	0.27041090291422387
SS	RS	weight	0.5960134699036942
SS	RSP	weight	0.779178672049405
SS	RSR	weight	0.6628564554475694
SS	RSS	weight	0.9408886123926704
SS	S	weight	0.6092597535289626
SS	SP	weight	0.9943113524872583
SS	SPP	weight	0.15802026785909495
SS	SPR	weight	0.2822191865507433
SS	SPS	weight	0.14767751212966074
SS	SR	weight	0.9341692315714523
SS	SRP	weight	0.9530467093671894
SS	SRR	weight	0.967838501256645
SS	SRS	weight	0.41129037546428127
SS	SS	weight	0.8576604361271537
SS	SSP	weight	0.7150848478407619
SS	SSR	weight	0.25673679021039286
SS	SSS	weight	0.37942881619766633
SSP	P	weight	0.16471970112537737
SSP	PP	weight	0.878388125343589
SSP	PPP	weight	0.9119552308187884
SSP	PPR	weight	0.5560382256679768
SSP	PPS	weight	0.47015454280020963
SSP	PR	weight	0.4047640745838875
SSP	PRP	weight	0.6831110255259355
SSP	PRR	weight	0.08279028278535439
SSP	PRS	weight	0.03829158840025981
SSP	PS	weight	0.32184257561040597
SSP	PSP	weight	0.45555118366295566
SSP	PSR	weight	0.31392417757529667
SSP	PSS	weight	0.6630785071493168
SSP	R	weight	0.5680979176374502
SSP	RP	weight	0.814854695191344
SSP	RPP	weight	0.9756352358276489
SSP	RPR	weight	0.8647666210783957
SSP	RPS	weight	0.7387142716783183
SSP	RR	weight	0.1374171603741664
SSP	RRP	weight	0.32534159617932845
SSP	RRR	weight	0.570029227678275
SSP	RRS	weight	0.989594881751674
SSP	RS	weight	0.8297184429463711
SSP	RSP	weight	0.18436782892384274
SSP	RSR	weight	0.8273051243441432
SSP	RSS	weight	0.7306657947014912
SSP	S	weight	0.9307089071623567
SSP	SP	weight	0.9161625130021696
SSP	SPP	weight	0.17135309708697766
SSP	SPR	weight	0.3565619521247191
SSP	SPS	weight	0.1743981254191066
SSP	SR	weight	0.7232557766428062
SSP	SRP	weight	0.3561500626877879
SSP	SRR	weight	0.3324241442340069
SSP	SRS	weight	0.25270397405403133
SSP	SS	weight	0.49242078461879113
SSP	SSP	weight	0.3941083915149688
SSP	SSR	weight	0.2565659769653911
SSP	SSS	weight	0.13760708412566647
SSR	P	weight	0.43654838593499135
SSR	PP	weight	0.6020868459981122
SSR	PPP	weight	0.6417468600582982
SSR	PPR	weight	0.5538367830256149
SSR	PPS	weight	0.4884973696587386
SSR	PR	weight	0.1758512732187847
SSR	PRP	weight	0.1481827524715994
SSR	PRR	weight	0.7900617518546902
SSR	PRS	weight	0.16056159258748137
SSR	PS	weight	0.06293981811862703
SSR	PSP	weight	0.467958355448731
SSR	PSR	weight	0.6505596526473202
SSR	PSS	weight	0.1727523021098154
SSR	R	weight	0.0034998443449766325
SSR	RP	weight	0.6405749078215093
SSR	RPP	weight	0.6857886082029218
SSR	RPR	weight	0.18167783446618635
SSR	RPS	weight	0.08452733915415822
SSR	RR	weight	0.7109826931043258
SSR	RRP	weight	0.4730599366090785
SSR	RRR	weight	0.12571767605410566
SSR	RRS	weight	0.05757638473547422
SSR	RS	weight	0.6746396734213154
SSR	RSP	weight	0.19249458251900287
SSR	RSR	weight	0.8342275094526763
SSR	RSS	weight	0.33315807422727706
SSR	S	weight	0.16261361851729772
SSR	SP	weight	0.2745031217449827
SSR	SPP	weight	0.44228681855574403
SSR	SPR	weight	0.9087136477011253
SSR	SPS	weight	0.09069843313064307
SSR	SR	weight	0.6864981618428846
SSR	SRP	weight	0.20683113872799241
SSR	SRR	weight	0.5650316281522358
SSR	SRS	weight	0.5553946059441319
SSR	SS	weight	0.7772358444837867
SSR	SSP	weight	0.8177420960023951
SSR	SSR	weight	0.3948953517660837
SSR	SSS	weight	0.3067967825935157
SSS	P	weight	0.39542130448979373
SSS	PP	weight	0.8899887406286091
SSS	PPP	weight	0.5580415627326961
SSS	PPR	weight	0.18489322464592872
SSS	PPS	weight	0.053342697235348235
SSS	PR	weight	0.834598685664957
SSS	PRP	weight	0.5263093789866643
SSS	PRR	weight	0.8542366338183356
SSS	PRS	weight	0.3790729226152183
SSS	PS	weight	0.20867095404694813
SSS	PSP	weight	0.05047252343813369
SSS	PSR	weight	0.08975350015563399
SSS	PSS	weight	0.7250177187708272
SSS	R	weight	0.285424131887866
SSS	RP	weight	0.46304821961306275
SSS	RPP	weight	0.13684570132101914
SSS	RPR	weight	0.22821380067440256
SSS	RPS	weight	0.3642132144903616
SSS	RR	weight	0.07154364064775687
SSS	RRP	weight	0.14614205899023702
SSS	RRR	weight	0.6570133605376016
SSS	RRS	weight	0.443780617846916
SSS	RS	weight	0.0021429522798448453
SSS	RSP	weight	0.3582365472317952
SSS	RSR	weight	0.6008520309014036
SSS	RSS	weight	0.9305011512178558
SSS	S	weight	0.42607197159775245
SSS	SP	weight	0.8689905192344024
SSS	SPP	weight	0.37916628221282234
SSS	SPR	weight	0.17465041768543965
SSS	SPS	weight	0.6105268193037262
SSS	SR	weight	0.3313992247307954
SSS	SRP	weight	0.3965276602997989
SSS	SRR	weight	0.4271513441833681
SSS	SRS	weight	0.09116991609715863
SSS	SS	weight	0.4796881024929007
SSS	SSP	weight	0.8551197221792928
SSS	SSR	weight	0.9316318439653107
SSS	SSS	weight	0.9758547371645995
